Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2020-11-9,+2,751,Пасмурно,З 3м/с,0,751,Ясно,З 3м/с
2020-11-10,+1,747,Пасмурно,СЗ 2м/с,0,748,Переменная облачность,СЗ 2м/с
2020-11-11,+1,752,Пасмурно,СЗ 4м/с,0,754,Переменная облачность,СЗ 4м/с
2020-11-12,0,755,Переменная облачность,З 3м/с,-1,754,Пасмурно,З 3м/с
2020-11-13,0,756,Малооблачно,З 2м/с,-1,755,Пасмурно,З 2м/с
2020-11-14,-5,760,Ясно,СВ 2м/с,-7,761,Ясно,СВ 2м/с
2020-11-15,-7,767,Ясно,СВ 2м/с,-10,767,Ясно,СВ 2м/с
2020-11-16,-8,770,Ясно,В 1м/с,-9,770,Ясно,В 1м/с
2020-11-17,-6,773,Ясно,В 1м/с,-12,773,Ясно,В 1м/с
2020-11-18,-6,773,Ясно,Ш,-9,771,Нет данных,Ш
2020-11-19,-5,767,Ясно,Ю 2м/с,-7,767,Ясно,Ю 2м/с
2020-11-20,-5,765,Ясно,Ю 2м/с,-8,766,Ясно,Ю 2м/с
2020-11-21,-6,767,Переменная облачность,В 2м/с,-8,766,Ясно,В 2м/с
2020-11-22,-6,763,Пасмурно,В 2м/с,-6,761,Малооблачно,В 2м/с
2020-11-23,-5,755,Пасмурно,В 3м/с,-5,754,Пасмурно,В 3м/с
2020-11-24,-1,752,Пасмурно,Ю 2м/с,-2,751,Пасмурно,Ю 2м/с
2020-11-25,-3,749,Пасмурно,В 2м/с,-4,749,Пасмурно,В 2м/с
2020-11-26,-4,752,Пасмурно,СЗ 1м/с,-6,753,Пасмурно,СЗ 1м/с
2020-11-27,-5,756,Пасмурно,Ю 1м/с,-7,758,Пасмурно,Ю 1м/с
2020-11-28,-1,762,Пасмурно,ЮВ 2м/с,-2,764,Пасмурно,ЮВ 2м/с
2020-11-29,-2,770,Пасмурно,В 2м/с,-6,772,Пасмурно,В 2м/с
2020-11-30,-9,773,Ясно,В 2м/с,-10,773,Ясно,В 2м/с
2020-12-1,-7,771,Пасмурно,В 3м/с,-8,771,Пасмурно,В 3м/с
2020-12-2,-13,770,Ясно,В 1м/с,-15,770,Ясно,В 1м/с
2020-12-3,-12,770,Ясно,З 1м/с,-16,770,Ясно,З 1м/с
2020-12-4,-11,770,Ясно,З 1м/с,-16,770,Ясно,З 1м/с
2020-12-5,-12,771,Ясно,З 1м/с,-15,771,Ясно,З 1м/с
2020-12-6,-13,772,Ясно,З 1м/с,-13,772,Ясно,З 1м/с
2020-12-7,-6,769,Ясно,С 2м/с,-7,768,Ясно,С 2м/с
2020-12-8,-5,767,Ясно,СЗ 3м/с,-7,767,Ясно,СЗ 3м/с
2020-12-9,-7,767,Ясно,Ш,-10,767,Ясно,Ш
2020-12-10,-8,767,Ясно,З 1м/с,-9,767,Ясно,З 1м/с
2020-12-11,-14,768,Малооблачно,В 2м/с,-16,768,Ясно,В 2м/с
2020-12-12,-10,769,Пасмурно,ЮВ 1м/с,-13,769,Ясно,ЮВ 1м/с
2020-12-13,-15,768,Малооблачно,В 2м/с,-17,767,Ясно,В 2м/с
2020-12-14,-14,765,Ясно,В 3м/с,-15,764,Ясно,В 3м/с
2020-12-15,-13,762,Ясно,В 2м/с,-13,761,Ясно,В 2м/с
2020-12-16,-8,757,Переменная облачность,ЮВ 2м/с,-8,756,Пасмурно,ЮВ 2м/с
2020-12-17,-7,754,Пасмурно,ЮЗ 1м/с,-7,752,Пасмурно,ЮЗ 1м/с
2020-12-18,0,751,Пасмурно,З 1м/с,-3,754,Пасмурно,З 1м/с
2020-12-19,-13,761,Ясно,СЗ 1м/с,-15,764,Ясно,СЗ 1м/с
2020-12-20,-14,767,Переменная облачность,В 1м/с,-15,767,Ясно,В 1м/с
2020-12-21,-15,767,Ясно,ЮЗ 1м/с,-17,767,Ясно,ЮЗ 1м/с
2020-12-22,-9,762,Пасмурно,ЮЗ 2м/с,-10,761,Пасмурно,ЮЗ 2м/с
2020-12-23,-9,758,Пасмурно,З 1м/с,-10,758,Пасмурно,З 1м/с
2020-12-24,-9,758,Пасмурно,З 1м/с,-13,758,Малооблачно,З 1м/с
2020-12-25,-10,758,Ясно,ЮЗ 1м/с,-13,758,Ясно,ЮЗ 1м/с
2020-12-26,-11,755,Пасмурно,ЮВ 2м/с,-8,752,Пасмурно,ЮВ 2м/с
2020-12-27,-3,752,Малооблачно,З 2м/с,-4,754,Пасмурно,З 2м/с
2020-12-28,-4,762,Малооблачно,Ш,-9,763,Ясно,Ш
2020-12-29,-8,765,Переменная облачность,СВ 1м/с,-9,765,Малооблачно,СВ 1м/с
2020-12-30,-9,764,Переменная облачность,Ю 1м/с,-9,764,Пасмурно,Ю 1м/с
2020-12-31,-10,763,Пасмурно,В 2м/с,-11,762,Переменная облачность,В 2м/с
2021-01-1,-9,761,Пасмурно,В 2м/с,-11,761,Малооблачно,В 2м/с
2021-01-2,-12,761,Пасмурно,В 3м/с,-11,760,Пасмурно,В 3м/с
2021-01-3,-6,762,Пасмурно,ЮВ 1м/с,-5,764,Пасмурно,ЮВ 1м/с
2021-01-4,-4,767,Пасмурно,ЮВ 1м/с,-3,767,Пасмурно,ЮВ 1м/с
2021-01-5,-6,766,Пасмурно,ЮЗ 2м/с,-9,766,Пасмурно,ЮЗ 2м/с
2021-01-6,-13,764,Ясно,В 3м/с,-15,764,Ясно,В 3м/с
2021-01-7,-12,759,Пасмурно,В 3м/с,-11,758,Пасмурно,В 3м/с
2021-01-8,-8,755,Пасмурно,В 4м/с,-9,752,Пасмурно,В 4м/с
2021-01-9,-3,751,Нет данных,В 2м/с,-3,748,Пасмурно,В 2м/с
2021-01-10,-3,741,Пасмурно,З 3м/с,-6,745,Пасмурно,З 3м/с
2021-01-11,-15,749,Малооблачно,С 2м/с,-19,750,Ясно,С 2м/с
2021-01-12,-17,754,Пасмурно,В 2м/с,-18,755,Пасмурно,В 2м/с
2021-01-13,-17,759,Малооблачно,В 3м/с,-16,758,Пасмурно,В 3м/с
2021-01-14,-11,749,Пасмурно,В 3м/с,-10,747,Пасмурно,В 3м/с
2021-01-15,-6,743,Переменная облачность,СВ 3м/с,-6,740,Пасмурно,СВ 3м/с
2021-01-16,-7,740,Малооблачно,ЮЗ 3м/с,-5,739,Пасмурно,ЮЗ 3м/с
2021-01-17,-14,746,Ясно,З 2м/с,-18,749,Ясно,З 2м/с
2021-01-18,-18,751,Переменная облачность,З 1м/с,-17,749,Пасмурно,З 1м/с
2021-01-19,-16,746,Ясно,З 2м/с,-21,747,Ясно,З 2м/с
2021-01-20,-19,749,Малооблачно,З 2м/с,-21,751,Ясно,З 2м/с
2021-01-21,-14,752,Пасмурно,З 3м/с,-12,752,Пасмурно,З 3м/с
2021-01-22,-10,750,Малооблачно,З 2м/с,-14,753,Ясно,З 2м/с
2021-01-23,-9,755,Пасмурно,В 2м/с,-8,754,Пасмурно,В 2м/с
2021-01-24,+3,757,Малооблачно,ЮЗ 1м/с,0,758,Ясно,ЮЗ 1м/с
2021-01-25,-2,759,Переменная облачность,ЮВ 2м/с,-3,759,Пасмурно,ЮВ 2м/с
2021-01-26,-7,758,Переменная облачность,ЮВ 2м/с,-7,758,Пасмурно,ЮВ 2м/с
2021-01-27,-7,756,Пасмурно,ЮВ 2м/с,-7,755,Ясно,ЮВ 2м/с
2021-01-28,-7,751,Переменная облачность,В 3м/с,-7,749,Пасмурно,В 3м/с
2021-01-29,-3,745,Переменная облачность,ЮВ 1м/с,-4,744,Пасмурно,ЮВ 1м/с
2021-01-30,-3,746,Пасмурно,В 3м/с,-2,746,Пасмурно,В 3м/с
2021-01-31,-3,747,Пасмурно,В 2м/с,-3,744,Пасмурно,В 2м/с
2021-02-1,-2,752,Ясно,З 2м/с,-4,754,Пасмурно,З 2м/с
2021-02-2,+1,749,Нет данных,З 2м/с,-4,751,Пасмурно,З 2м/с
2021-02-3,-6,751,Переменная облачность,В 2м/с,-5,749,Пасмурно,В 2м/с
2021-02-4,+2,744,Пасмурно,Ю 2м/с,+1,744,Нет данных,Ю 2м/с
2021-02-5,+1,735,Пасмурно,ЮВ 3м/с,+1,733,Пасмурно,ЮВ 3м/с
2021-02-6,-10,736,Переменная облачность,З 4м/с,-14,738,Малооблачно,З 4м/с
2021-02-7,-18,740,Малооблачно,З 3м/с,-19,741,Пасмурно,З 3м/с
2021-02-8,-19,747,Малооблачно,З 3м/с,-21,751,Ясно,З 3м/с
2021-02-9,-17,757,Ясно,З 2м/с,-17,756,Ясно,З 2м/с
2021-02-10,-15,752,Пасмурно,В 2м/с,-16,753,Малооблачно,В 2м/с
2021-02-11,-10,752,Пасмурно,В 3м/с,-9,751,Пасмурно,В 3м/с
2021-02-12,-6,750,Пасмурно,В 3м/с,-4,749,Пасмурно,В 3м/с
2021-02-13,-1,743,Пасмурно,ЮВ 2м/с,-3,743,Пасмурно,ЮВ 2м/с
2021-02-14,-10,744,Пасмурно,З 2м/с,-15,747,Ясно,З 2м/с
2021-02-15,-15,750,Ясно,З 2м/с,-19,752,Ясно,З 2м/с
2021-02-16,-16,757,Ясно,З 2м/с,-20,758,Ясно,З 2м/с
2021-02-17,-16,756,Ясно,В 2м/с,-19,755,Ясно,В 2м/с
2021-02-18,-13,750,Ясно,С 1м/с,-19,752,Ясно,С 1м/с
2021-02-19,-15,750,Малооблачно,З 3м/с,-18,751,Ясно,З 3м/с
2021-02-20,-15,757,Ясно,З 2м/с,-22,758,Ясно,З 2м/с
2021-02-21,-16,757,Ясно,Ш,-20,757,Ясно,Ш
2021-02-22,-17,752,Ясно,СЗ 2м/с,-22,753,Ясно,СЗ 2м/с
2021-02-23,-24,756,Ясно,СЗ 3м/с,-25,759,Ясно,СЗ 3м/с
2021-02-24,-19,761,Ясно,СЗ 3м/с,-22,762,Ясно,СЗ 3м/с
2021-02-25,-19,757,Пасмурно,ЮВ 1м/с,-17,752,Пасмурно,ЮВ 1м/с
2021-02-26,-13,749,Переменная облачность,В 3м/с,-12,743,Пасмурно,В 3м/с
2021-02-27,+3,735,Пасмурно,ЮЗ 2м/с,-9,737,Пасмурно,ЮЗ 2м/с
2021-02-28,-12,743,Пасмурно,С 2м/с,-12,746,Пасмурно,С 2м/с
2021-03-1,-9,752,Ясно,СЗ 2м/с,-12,752,Пасмурно,СЗ 2м/с
2021-03-2,-3,741,Пасмурно,ЮЗ 3м/с,-2,740,Пасмурно,ЮЗ 3м/с
2021-03-3,0,740,Пасмурно,СЗ 2м/с,-3,743,Пасмурно,СЗ 2м/с
2021-03-4,-2,738,Пасмурно,ЮЗ 2м/с,+1,738,Пасмурно,ЮЗ 2м/с
2021-03-5,-1,741,Ясно,СЗ 2м/с,-7,745,Малооблачно,СЗ 2м/с
2021-03-6,-4,748,Переменная облачность,СЗ 1м/с,-7,747,Ясно,СЗ 1м/с
2021-03-7,-5,745,Ясно,ЮЗ 3м/с,-7,743,Ясно,ЮЗ 3м/с
2021-03-8,-1,739,Пасмурно,ЮЗ 3м/с,-2,740,Переменная облачность,ЮЗ 3м/с
2021-03-9,-2,743,Переменная облачность,СВ 1м/с,-7,743,Пасмурно,СВ 1м/с
2021-03-10,-12,746,Переменная облачность,СЗ 3м/с,-16,749,Малооблачно,СЗ 3м/с
2021-03-11,-10,752,Ясно,З 4м/с,-14,754,Ясно,З 4м/с
2021-03-12,-4,759,Ясно,З 1м/с,-10,761,Ясно,З 1м/с
2021-03-13,-7,762,Ясно,ЮЗ 2м/с,-13,761,Ясно,ЮЗ 2м/с
2021-03-14,-5,759,Ясно,Ю 3м/с,-9,759,Переменная облачность,Ю 3м/с
2021-03-15,-3,758,Ясно,ЮЗ 2м/с,-10,759,Ясно,ЮЗ 2м/с
2021-03-16,-3,760,Ясно,ЮВ 2м/с,-8,759,Ясно,ЮВ 2м/с
2021-03-17,-3,754,Пасмурно,В 4м/с,-5,752,Переменная облачность,В 4м/с
2021-03-18,0,743,Пасмурно,В 2м/с,-1,743,Пасмурно,В 2м/с
2021-03-19,0,738,Пасмурно,С 2м/с,-2,739,Переменная облачность,С 2м/с
2021-03-20,-1,743,Переменная облачность,СЗ 2м/с,-2,744,Пасмурно,СЗ 2м/с
2021-03-21,0,743,Малооблачно,ЮЗ 2м/с,-4,744,Ясно,ЮЗ 2м/с
2021-03-22,+1,744,Малооблачно,Ю 2м/с,0,745,Переменная облачность,Ю 2м/с
2021-03-23,+3,747,Ясно,Ю 2м/с,0,748,Малооблачно,Ю 2м/с
2021-03-24,+2,749,Пасмурно,В 2м/с,0,749,Ясно,В 2м/с
2021-03-25,+4,748,Ясно,СВ 3м/с,+2,748,Ясно,СВ 3м/с
2021-03-26,+6,746,Ясно,В 2м/с,-1,746,Ясно,В 2м/с
2021-03-27,+5,746,Ясно,СЗ 1м/с,+3,749,Ясно,СЗ 1м/с
2021-03-28,+4,754,Пасмурно,СВ 3м/с,+2,756,Малооблачно,СВ 3м/с
2021-03-29,+6,761,Ясно,В 2м/с,+3,761,Ясно,В 2м/с
2021-03-30,+9,764,Ясно,СЗ 1м/с,-2,763,Ясно,СЗ 1м/с
2021-03-31,+5,759,Ясно,ЮЗ 4м/с,+3,757,Ясно,ЮЗ 4м/с
2021-04-1,+6,752,Переменная облачность,ЮЗ 3м/с,+6,751,Пасмурно,ЮЗ 3м/с
2021-04-2,+9,748,Ясно,Ю 1м/с,+2,747,Ясно,Ю 1м/с
2021-04-3,+7,742,Ясно,ЮВ 2м/с,+3,741,Ясно,ЮВ 2м/с
2021-04-4,+6,742,Пасмурно,СЗ 2м/с,+2,744,Ясно,СЗ 2м/с
2021-04-5,+8,746,Малооблачно,ЮЗ 2м/с,+4,747,Малооблачно,ЮЗ 2м/с
2021-04-6,+2,743,Пасмурно,В 4м/с,+2,741,Пасмурно,В 4м/с
2021-04-7,+8,747,Пасмурно,З 1м/с,+5,749,Переменная облачность,З 1м/с
2021-04-8,+13,747,Ясно,ЮВ 2м/с,+9,749,Пасмурно,ЮВ 2м/с
2021-04-9,+5,753,Пасмурно,С 2м/с,+2,755,Пасмурно,С 2м/с
2021-04-10,+16,753,Малооблачно,В 2м/с,+15,753,Пасмурно,В 2м/с
2021-04-11,+19,758,Ясно,ЮВ 2м/с,+11,759,Ясно,ЮВ 2м/с
2021-04-12,+22,762,Ясно,В 1м/с,+18,763,Ясно,В 1м/с
2021-04-13,+23,762,Ясно,Ю 2м/с,+17,761,Ясно,Ю 2м/с
2021-04-14,+21,757,Ясно,ЮВ 3м/с,+17,755,Ясно,ЮВ 3м/с
2021-04-15,+24,752,Ясно,В 2м/с,+17,752,Ясно,В 2м/с
2021-04-16,+25,751,Малооблачно,С 1м/с,+17,752,Ясно,С 1м/с
2021-04-17,+22,752,Ясно,В 3м/с,+16,752,Ясно,В 3м/с
2021-04-18,+18,751,Ясно,СВ 3м/с,+14,752,Ясно,СВ 3м/с
2021-04-19,+12,754,Переменная облачность,В 4м/с,+7,756,Ясно,В 4м/с
2021-04-20,+12,758,Ясно,ЮВ 4м/с,+8,757,Ясно,ЮВ 4м/с
2021-04-21,+3,756,Пасмурно,В 3м/с,+3,756,Пасмурно,В 3м/с
2021-04-22,+11,756,Пасмурно,ЮВ 3м/с,+6,758,Ясно,ЮВ 3м/с
2021-04-23,+15,754,Ясно,В 2м/с,+9,753,Ясно,В 2м/с
2021-04-24,+10,746,Пасмурно,ЮВ 1м/с,+9,745,Пасмурно,ЮВ 1м/с
2021-04-25,+8,749,Пасмурно,ЮЗ 3м/с,+8,749,Малооблачно,ЮЗ 3м/с
2021-04-26,+15,749,Ясно,З 3м/с,+9,749,Ясно,З 3м/с
2021-04-27,+8,746,Нет данных,ЮЗ 2м/с,+7,746,Пасмурно,ЮЗ 2м/с
2021-04-28,+12,748,Малооблачно,ЮЗ 5м/с,+7,749,Ясно,ЮЗ 5м/с
2021-04-29,+14,752,Малооблачно,З 3м/с,+10,753,Пасмурно,З 3м/с
2021-04-30,+16,755,Переменная облачность,З 2м/с,+14,753,Ясно,З 2м/с
2021-05-1,+16,749,Пасмурно,Ю 2м/с,+16,747,Нет данных,Ю 2м/с
2021-05-2,+18,751,Малооблачно,З 2м/с,+14,752,Ясно,З 2м/с
2021-05-3,+24,749,Ясно,Ю 2м/с,+20,747,Малооблачно,Ю 2м/с
2021-05-4,+26,740,Малооблачно,ЮЗ 3м/с,+16,740,Пасмурно,ЮЗ 3м/с
2021-05-5,+11,745,Пасмурно,З 3м/с,+11,747,Пасмурно,З 3м/с
2021-05-6,+21,751,Малооблачно,З 3м/с,+17,750,Ясно,З 3м/с
2021-05-7,+22,749,Переменная облачность,ЮЗ 3м/с,+18,749,Малооблачно,ЮЗ 3м/с
2021-05-8,+22,749,Малооблачно,З 2м/с,+18,749,Ясно,З 2м/с
2021-05-9,+25,747,Пасмурно,Ю 3м/с,+20,748,Ясно,Ю 3м/с
2021-05-10,+26,750,Малооблачно,В 2м/с,+21,752,Ясно,В 2м/с
2021-05-11,+25,756,Пасмурно,В 3м/с,+18,757,Малооблачно,В 3м/с
2021-05-12,+23,756,Переменная облачность,ЮВ 3м/с,+20,756,Малооблачно,ЮВ 3м/с
2021-05-13,+28,755,Малооблачно,В 3м/с,+23,754,Малооблачно,В 3м/с
2021-05-14,+32,753,Малооблачно,Ю 4м/с,+26,753,Ясно,Ю 4м/с
2021-05-15,+33,753,Ясно,Ю 2м/с,+27,752,Ясно,Ю 2м/с
2021-05-16,+33,751,Малооблачно,ЮЗ 3м/с,+21,751,Ясно,ЮЗ 3м/с
2021-05-17,+33,750,Переменная облачность,Ю 2м/с,+22,750,Ясно,Ю 2м/с
2021-05-18,+33,749,Ясно,СЗ 2м/с,+26,748,Ясно,СЗ 2м/с
2021-05-19,+31,748,Ясно,В 2м/с,+25,748,Ясно,В 2м/с
2021-05-20,+19,748,Пасмурно,В 2м/с,+18,746,Малооблачно,В 2м/с
2021-05-21,+26,750,Переменная облачность,З 2м/с,+24,750,Ясно,З 2м/с
2021-05-22,+34,746,Ясно,ЮЗ 3м/с,+25,748,Ясно,ЮЗ 3м/с
2021-05-23,+35,746,Малооблачно,Ю 2м/с,+31,746,Ясно,Ю 2м/с
2021-05-24,+24,749,Переменная облачность,СЗ 3м/с,+22,749,Ясно,СЗ 3м/с
2021-05-25,+24,748,Ясно,СЗ 3м/с,+16,750,Малооблачно,СЗ 3м/с
2021-05-26,+23,752,Ясно,С 2м/с,+18,752,Ясно,С 2м/с
2021-05-27,+24,753,Ясно,С 1м/с,+20,752,Ясно,С 1м/с
2021-05-28,+29,748,Ясно,СВ 2м/с,+25,746,Малооблачно,СВ 2м/с
2021-05-29,+26,743,Малооблачно,В 1м/с,+21,742,Пасмурно,В 1м/с
2021-05-30,+28,741,Малооблачно,З 2м/с,+21,743,Малооблачно,З 2м/с
2021-05-31,+16,746,Малооблачно,СВ 3м/с,+15,746,Ясно,СВ 3м/с
2021-06-1,+23,746,Малооблачно,СЗ 2м/с,+20,746,Пасмурно,СЗ 2м/с
2021-06-2,+21,747,Переменная облачность,С 2м/с,+15,748,Малооблачно,С 2м/с
2021-06-3,+19,746,Малооблачно,СВ 2м/с,+19,747,Переменная облачность,СВ 2м/с
2021-06-4,+13,750,Пасмурно,В 4м/с,+12,752,Пасмурно,В 4м/с
2021-06-5,+22,752,Переменная облачность,В 3м/с,+17,752,Малооблачно,В 3м/с
2021-06-6,+25,748,Малооблачно,В 2м/с,+21,748,Малооблачно,В 2м/с
2021-06-7,+26,746,Малооблачно,В 2м/с,+17,746,Ясно,В 2м/с
2021-06-8,+28,745,Малооблачно,С 1м/с,+18,745,Малооблачно,С 1м/с
2021-06-9,+28,744,Малооблачно,СЗ 1м/с,+22,745,Малооблачно,СЗ 1м/с
2021-06-10,+22,746,Переменная облачность,СВ 2м/с,+17,748,Ясно,СВ 2м/с
2021-06-11,+25,747,Малооблачно,В 2м/с,+17,748,Пасмурно,В 2м/с
2021-06-12,+21,747,Пасмурно,З 2м/с,+20,747,Малооблачно,З 2м/с
2021-06-13,+27,748,Пасмурно,ЮВ 1м/с,+22,749,Малооблачно,ЮВ 1м/с
2021-06-14,+29,749,Малооблачно,СВ 2м/с,+20,749,Пасмурно,СВ 2м/с
2021-06-15,+29,747,Малооблачно,В 2м/с,+25,746,Переменная облачность,В 2м/с
2021-06-16,+29,744,Малооблачно,ЮЗ 3м/с,+25,745,Ясно,ЮЗ 3м/с
2021-06-17,+25,749,Ясно,СЗ 2м/с,+18,752,Ясно,СЗ 2м/с
2021-06-18,+22,755,Ясно,С 3м/с,+18,757,Ясно,С 3м/с
2021-06-19,+25,756,Ясно,ЮЗ 3м/с,+22,755,Ясно,ЮЗ 3м/с
2021-06-20,+31,753,Ясно,СЗ 2м/с,+23,753,Ясно,СЗ 2м/с
2021-06-21,+32,754,Ясно,З 2м/с,+23,754,Ясно,З 2м/с
2021-06-22,+33,754,Ясно,ЮЗ 2м/с,+25,753,Ясно,ЮЗ 2м/с
2021-06-23,+34,752,Малооблачно,СЗ 2м/с,+26,752,Ясно,СЗ 2м/с
2021-06-24,+26,752,Переменная облачность,СЗ 1м/с,+24,751,Ясно,СЗ 1м/с
2021-06-25,+34,749,Ясно,ЮЗ 1м/с,+21,749,Малооблачно,ЮЗ 1м/с
2021-06-26,+35,746,Малооблачно,СЗ 2м/с,+27,747,Ясно,СЗ 2м/с
2021-06-27,+33,747,Ясно,З 1м/с,+29,747,Ясно,З 1м/с
2021-06-28,+34,747,Ясно,З 2м/с,+31,746,Малооблачно,З 2м/с
2021-06-29,+36,743,Малооблачно,В 3м/с,+30,742,Малооблачно,В 3м/с
2021-06-30,+31,744,Нет данных,З 3м/с,+20,744,Переменная облачность,З 3м/с
2021-07-1,+28,744,Малооблачно,З 2м/с,+22,744,Малооблачно,З 2м/с
2021-07-2,+26,743,Малооблачно,ЮЗ 1м/с,+22,743,Малооблачно,ЮЗ 1м/с
2021-07-3,+29,743,Переменная облачность,СЗ 1м/с,+24,743,Пасмурно,СЗ 1м/с
2021-07-4,+27,743,Пасмурно,С 2м/с,+22,744,Малооблачно,С 2м/с
2021-07-5,+22,746,Пасмурно,СВ 2м/с,+21,747,Ясно,СВ 2м/с
2021-07-6,+26,747,Переменная облачность,В 2м/с,+23,749,Ясно,В 2м/с
2021-07-7,+27,752,Переменная облачность,СВ 3м/с,+23,752,Малооблачно,СВ 3м/с
2021-07-8,+29,750,Малооблачно,С 2м/с,+26,750,Ясно,С 2м/с
2021-07-9,+32,749,Малооблачно,С 2м/с,+27,749,Ясно,С 2м/с
2021-07-10,+33,746,Пасмурно,СЗ 2м/с,+23,746,Малооблачно,СЗ 2м/с
2021-07-11,+27,746,Переменная облачность,С 2м/с,+22,748,Ясно,С 2м/с
2021-07-12,+26,749,Ясно,С 3м/с,+23,750,Ясно,С 3м/с
2021-07-13,+30,748,Пасмурно,СЗ 2м/с,+23,748,Малооблачно,СЗ 2м/с
2021-07-14,+30,748,Малооблачно,С 1м/с,+25,748,Ясно,С 1м/с
2021-07-16,+30,744,Переменная облачность,В 1м/с,+21,744,Малооблачно,В 1м/с
2021-07-17,+32,743,Малооблачно,ЮЗ 1м/с,+27,744,Ясно,ЮЗ 1м/с
2021-07-18,+33,743,Ясно,З 2м/с,+28,743,Малооблачно,З 2м/с
2021-07-19,+34,743,Малооблачно,З 2м/с,+26,743,Ясно,З 2м/с
2021-07-20,+25,742,Пасмурно,З 5м/с,+22,742,Ясно,З 5м/с
2021-07-21,+30,742,Малооблачно,З 2м/с,+26,741,Ясно,З 2м/с
2021-07-22,+21,739,Пасмурно,СЗ 3м/с,+19,740,Малооблачно,СЗ 3м/с
2021-07-23,+24,741,Пасмурно,С 1м/с,+20,742,Малооблачно,С 1м/с
2021-07-24,+26,744,Переменная облачность,СЗ 3м/с,+21,747,Переменная облачность,СЗ 3м/с
2021-07-25,+23,753,Малооблачно,СЗ 2м/с,+20,754,Малооблачно,СЗ 2м/с
2021-07-26,+24,755,Переменная облачность,З 2м/с,+18,754,Ясно,З 2м/с
2021-07-27,+27,750,Пасмурно,З 3м/с,+23,749,Малооблачно,З 3м/с
2021-07-28,+26,749,Пасмурно,СЗ 2м/с,+22,749,Ясно,СЗ 2м/с
2021-07-29,+23,746,Переменная облачность,В 1м/с,+23,744,Малооблачно,В 1м/с
2021-07-30,+29,743,Малооблачно,З 3м/с,+24,744,Переменная облачность,З 3м/с
2021-07-31,+30,743,Малооблачно,ЮЗ 3м/с,+25,746,Малооблачно,ЮЗ 3м/с
2021-08-1,+32,748,Малооблачно,ЮЗ 3м/с,+23,748,Ясно,ЮЗ 3м/с
2021-08-2,+34,748,Ясно,ЮЗ 2м/с,+27,748,Малооблачно,ЮЗ 2м/с
2021-08-3,+37,746,Малооблачно,ЮЗ 2м/с,+27,746,Малооблачно,ЮЗ 2м/с
2021-08-4,+34,745,Малооблачно,З 2м/с,+25,746,Переменная облачность,З 2м/с
2021-08-5,+27,749,Переменная облачность,СЗ 2м/с,+22,749,Ясно,СЗ 2м/с
2021-08-6,+28,749,Ясно,З 2м/с,+23,750,Ясно,З 2м/с
2021-08-7,+30,750,Ясно,В 1м/с,+25,751,Ясно,В 1м/с
2021-08-8,,,Неизвестно,,+28,753,Ясно,Ш
2021-08-9,+30,753,Переменная облачность,З 2м/с,+27,752,Малооблачно,З 2м/с
2021-08-10,+32,751,Малооблачно,СЗ 2м/с,+27,751,Ясно,СЗ 2м/с
2021-08-11,+30,750,Ясно,СВ 3м/с,+24,751,Ясно,СВ 3м/с
2021-08-12,+32,752,Ясно,ЮВ 2м/с,+26,752,Ясно,ЮВ 2м/с
2021-08-13,+32,752,Ясно,Ю 2м/с,+27,752,Ясно,Ю 2м/с
2021-08-14,+32,751,Ясно,Ю 2м/с,+23,751,Ясно,Ю 2м/с
2021-08-15,+28,752,Переменная облачность,В 2м/с,+25,751,Ясно,В 2м/с
2021-08-16,+35,750,Ясно,ЮЗ 2м/с,+25,751,Ясно,ЮЗ 2м/с
2021-08-17,+34,751,Малооблачно,З 2м/с,+30,750,Малооблачно,З 2м/с
2021-08-18,+34,749,Ясно,З 2м/с,+25,749,Ясно,З 2м/с
2021-08-19,+38,749,Малооблачно,СЗ 2м/с,+32,749,Малооблачно,СЗ 2м/с
2021-08-20,+39,749,Малооблачно,ЮВ 1м/с,+31,749,Ясно,ЮВ 1м/с
2021-08-21,+38,749,Переменная облачность,Ю 2м/с,+32,749,Ясно,Ю 2м/с
2021-08-22,+35,747,Ясно,ЮЗ 3м/с,+28,749,Ясно,ЮЗ 3м/с
2021-08-23,+29,750,Переменная облачность,СЗ 2м/с,+21,750,Пасмурно,СЗ 2м/с
2021-08-24,+35,746,Малооблачно,В 1м/с,+29,746,Ясно,В 1м/с
2021-08-25,+26,747,Малооблачно,СЗ 4м/с,+21,749,Ясно,СЗ 4м/с
2021-08-26,+26,750,Ясно,С 2м/с,+20,752,Ясно,С 2м/с
2021-08-27,+25,752,Ясно,С 2м/с,+19,752,Ясно,С 2м/с
2021-08-28,+23,751,Малооблачно,СВ 2м/с,+19,752,Ясно,СВ 2м/с
2021-08-29,+22,752,Ясно,СЗ 2м/с,+17,752,Ясно,СЗ 2м/с
2021-08-30,+24,753,Ясно,З 2м/с,+16,753,Ясно,З 2м/с
2021-08-31,+28,750,Ясно,З 2м/с,+20,749,Ясно,З 2м/с
2021-09-1,+30,744,Малооблачно,ЮЗ 3м/с,+24,742,Ясно,ЮЗ 3м/с
2021-09-2,+17,741,Пасмурно,Ю 1м/с,+16,739,Переменная облачность,Ю 1м/с
2021-09-3,+16,734,Пасмурно,З 1м/с,+13,735,Пасмурно,З 1м/с
2021-09-4,+14,740,Пасмурно,З 3м/с,+11,743,Малооблачно,З 3м/с
